record_date,region,site,team,manager_name,shift,employee_id,scheduled_start_ts,actual_start_ts,is_late,adherence_minutes,total_tasks,completed_tasks,utilization_rate,tenure_band,cohort
2026-02-24,West,DAL1,Inbound,Manager C,Morning,E1741,2026-02-24T06:00:00,2026-02-24T06:14:00,1,14,103,82,0.806,3+ years,New Hire
2026-06-26,West,PHX1,Inbound,Manager C,Morning,E3554,2026-06-26T06:00:00,2026-06-26T05:58:00,0,-2,69,58,0.885,3-12 months,New Hire
2026-06-09,Central,DAL1,Support,Manager C,Night,E7178,2026-06-09T14:00:00,2026-06-09T14:02:00,0,2,74,63,0.554,1-3 years,New Hire
2026-05-05,East,ATL1,Support,Manager D,Morning,E2874,2026-05-05T14:00:00,2026-05-05T14:29:00,1,29,56,51,0.639,0-3 months,New Hire
2026-05-06,East,SEA2,Outbound,Manager B,Night,E5284,2026-05-06T06:00:00,2026-05-06T05:56:00,0,-4,90,73,0.665,0-3 months,New Hire
2026-04-12,West,SEA1,Outbound,Manager B,Night,E7358,2026-04-12T08:00:00,2026-04-12T08:03:00,1,3,100,86,0.595,3-12 months,New Hire
2026-06-27,East,SEA2,Support,Manager C,Afternoon,E4096,2026-06-27T06:00:00,2026-06-27T05:54:00,0,-6,96,86,0.566,3-12 months,Experienced
2026-01-12,Central,SEA2,Outbound,Manager B,Afternoon,E9283,2026-01-12T06:00:00,2026-01-12T05:55:00,0,-5,47,39,0.611,0-3 months,New Hire
2026-02-17,Central,PHX1,Support,Manager D,Night,E3639,2026-02-17T08:00:00,2026-02-17T08:29:00,1,29,48,46,0.791,3-12 months,Experienced
2026-01-15,West,SEA1,Support,Manager A,Afternoon,E4828,2026-01-15T06:00:00,2026-01-15T05:54:00,0,-6,81,68,0.607,0-3 months,Experienced
2026-01-01,Central,DAL1,Inbound,Manager B,Night,E7325,2026-01-01T06:00:00,2026-01-01T05:52:00,0,-8,112,99,0.558,1-3 years,Experienced
2026-04-26,Central,DAL1,Outbound,Manager C,Night,E9789,2026-04-26T08:00:00,2026-04-26T08:02:00,0,2,98,85,0.909,1-3 years,New Hire
2026-02-06,Central,SEA2,Outbound,Manager B,Afternoon,E7723,2026-02-06T14:00:00,2026-02-06T13:52:00,0,-8,95,90,0.608,3-12 months,Experienced
2026-02-02,Central,SEA2,Outbound,Manager D,Afternoon,E6341,2026-02-02T14:00:00,2026-02-02T13:59:00,0,-1,96,94,0.735,3+ years,New Hire
2026-05-16,Central,SEA2,Support,Manager B,Morning,E7140,2026-05-16T08:00:00,2026-05-16T08:03:00,0,3,119,100,0.735,1-3 years,New Hire
2026-04-11,East,DAL1,Support,Manager D,Morning,E3567,2026-04-11T08:00:00,2026-04-11T08:01:00,0,1,92,70,0.637,3+ years,Experienced
2026-02-16,West,SEA1,Inbound,Manager D,Night,E7584,2026-02-16T22:00:00,2026-02-16T21:54:00,0,-6,74,73,0.822,3-12 months,New Hire
2026-04-16,East,DAL1,Support,Manager B,Morning,E1578,2026-04-16T14:00:00,2026-04-16T13:59:00,0,-1,80,72,0.855,0-3 months,New Hire
2026-01-22,Central,SEA1,Outbound,Manager A,Morning,E2081,2026-01-22T06:00:00,2026-01-22T05:57:00,0,-3,65,60,0.933,1-3 years,Experienced
2026-05-30,West,DAL1,Support,Manager B,Afternoon,E7802,2026-05-30T22:00:00,2026-05-30T21:53:00,0,-7,111,87,0.902,0-3 months,Experienced
2026-02-10,Central,PHX1,Inbound,Manager A,Night,E8746,2026-02-10T22:00:00,2026-02-10T21:54:00,0,-6,96,74,0.566,3+ years,Experienced
2026-02-13,East,ATL1,Outbound,Manager D,Night,E6633,2026-02-13T06:00:00,2026-02-13T05:54:00,0,-6,97,94,0.938,1-3 years,New Hire
2026-04-05,East,SEA2,Support,Manager C,Morning,E4229,2026-04-05T06:00:00,2026-04-05T05:54:00,0,-6,54,53,0.866,1-3 years,Experienced
2026-01-22,East,ATL1,Inbound,Manager D,Afternoon,E1384,2026-01-22T14:00:00,2026-01-22T13:57:00,0,-3,72,57,0.662,3+ years,Experienced
2026-02-12,East,SEA2,Outbound,Manager C,Night,E8505,2026-02-12T06:00:00,2026-02-12T05:58:00,0,-2,83,63,0.85,0-3 months,Experienced
2026-05-22,East,SEA2,Inbound,Manager A,Night,E5428,2026-05-22T06:00:00,2026-05-22T05:55:00,0,-5,100,84,0.564,3+ years,Experienced
2026-04-04,Central,DAL1,Outbound,Manager B,Night,E2364,2026-04-04T22:00:00,2026-04-04T22:03:00,0,3,73,64,0.746,3+ years,New Hire
2026-06-20,West,ATL1,Inbound,Manager B,Morning,E4882,2026-06-20T14:00:00,2026-06-20T13:53:00,0,-7,71,54,0.699,0-3 months,New Hire
2026-01-03,West,PHX1,Inbound,Manager B,Night,E2998,2026-01-03T06:00:00,2026-01-03T05:59:00,0,-1,120,116,0.864,0-3 months,New Hire
2026-02-21,Central,SEA2,Support,Manager A,Morning,E9672,2026-02-21T06:00:00,2026-02-21T06:15:00,1,15,66,50,0.582,3-12 months,Experienced
2026-02-20,West,ATL1,Inbound,Manager D,Night,E9316,2026-02-20T22:00:00,2026-02-20T22:02:00,0,2,115,111,0.575,0-3 months,New Hire
2026-02-15,West,PHX1,Support,Manager B,Morning,E3661,2026-02-15T08:00:00,2026-02-15T08:03:00,0,3,49,39,0.889,3+ years,Experienced
2026-06-03,East,ATL1,Outbound,Manager B,Night,E5123,2026-06-03T22:00:00,2026-06-03T21:57:00,0,-3,70,61,0.812,1-3 years,New Hire
2026-01-17,Central,SEA1,Outbound,Manager A,Afternoon,E1196,2026-01-17T06:00:00,2026-01-17T05:58:00,0,-2,50,45,0.909,0-3 months,Experienced
2026-05-31,Central,ATL1,Inbound,Manager C,Night,E9187,2026-05-31T14:00:00,2026-05-31T13:57:00,0,-3,97,81,0.874,1-3 years,Experienced
2026-03-22,Central,SEA2,Inbound,Manager A,Night,E8596,2026-03-22T08:00:00,2026-03-22T07:58:00,0,-2,99,96,0.68,3+ years,Experienced
2026-02-09,Central,DAL1,Inbound,Manager B,Afternoon,E3830,2026-02-09T08:00:00,2026-02-09T07:58:00,0,-2,120,94,0.696,3-12 months,New Hire
2026-02-25,East,SEA1,Outbound,Manager B,Afternoon,E5549,2026-02-25T06:00:00,2026-02-25T05:55:00,0,-5,42,36,0.613,3-12 months,New Hire
2026-05-05,Central,DAL1,Inbound,Manager D,Afternoon,E8810,2026-05-05T22:00:00,2026-05-05T21:52:00,0,-8,85,84,0.577,1-3 years,New Hire
2026-03-02,East,SEA2,Outbound,Manager A,Afternoon,E8028,2026-03-02T22:00:00,2026-03-02T22:02:00,0,2,60,50,0.674,0-3 months,New Hire
2026-05-16,West,PHX1,Outbound,Manager B,Night,E4431,2026-05-16T14:00:00,2026-05-16T13:59:00,0,-1,48,36,0.698,1-3 years,New Hire
2026-03-22,West,PHX1,Outbound,Manager C,Night,E4883,2026-03-22T22:00:00,2026-03-22T21:54:00,0,-6,81,76,0.779,3-12 months,Experienced
2026-05-25,Central,SEA1,Support,Manager A,Afternoon,E5358,2026-05-25T22:00:00,2026-05-25T21:54:00,0,-6,119,98,0.762,0-3 months,Experienced
2026-04-10,Central,PHX1,Inbound,Manager C,Night,E6835,2026-04-10T08:00:00,2026-04-10T07:52:00,0,-8,100,81,0.803,3+ years,New Hire
2026-03-11,West,DAL1,Support,Manager B,Afternoon,E5843,2026-03-11T14:00:00,2026-03-11T14:02:00,0,2,64,63,0.789,0-3 months,New Hire
2026-05-15,East,SEA2,Outbound,Manager A,Afternoon,E7904,2026-05-15T14:00:00,2026-05-15T13:55:00,0,-5,58,47,0.562,0-3 months,Experienced
2026-04-30,West,DAL1,Outbound,Manager B,Night,E8427,2026-04-30T08:00:00,2026-04-30T07:57:00,0,-3,53,52,0.732,1-3 years,New Hire
2026-05-31,East,PHX1,Inbound,Manager A,Morning,E7144,2026-05-31T08:00:00,2026-05-31T08:00:00,0,0,101,85,0.676,0-3 months,Experienced
2026-06-15,East,DAL1,Outbound,Manager A,Morning,E1915,2026-06-15T14:00:00,2026-06-15T13:57:00,0,-3,112,105,0.566,3-12 months,Experienced
2026-01-17,Central,SEA2,Inbound,Manager B,Morning,E2329,2026-01-17T06:00:00,2026-01-17T05:55:00,0,-5,51,47,0.939,3+ years,Experienced
2026-01-18,West,DAL1,Inbound,Manager D,Night,E8348,2026-01-18T22:00:00,2026-01-18T21:58:00,0,-2,59,52,0.586,3-12 months,New Hire
2026-03-08,West,SEA2,Support,Manager A,Morning,E3500,2026-03-08T08:00:00,2026-03-08T08:15:00,1,15,101,76,0.638,3-12 months,Experienced
2026-03-24,East,DAL1,Support,Manager C,Morning,E1589,2026-03-24T22:00:00,2026-03-24T22:02:00,0,2,93,82,0.566,3-12 months,New Hire
2026-05-30,West,SEA1,Support,Manager A,Afternoon,E3494,2026-05-30T22:00:00,2026-05-30T21:57:00,0,-3,105,102,0.616,0-3 months,Experienced
2026-03-10,Central,ATL1,Inbound,Manager B,Afternoon,E2952,2026-03-10T14:00:00,2026-03-10T13:56:00,0,-4,82,65,0.909,1-3 years,Experienced
2026-01-08,West,ATL1,Support,Manager D,Night,E4279,2026-01-08T22:00:00,2026-01-08T21:53:00,0,-7,45,38,0.593,1-3 years,New Hire
2026-06-01,West,PHX1,Inbound,Manager B,Afternoon,E3964,2026-06-01T14:00:00,2026-06-01T13:56:00,0,-4,67,58,0.674,1-3 years,New Hire
2026-05-08,East,PHX1,Outbound,Manager B,Afternoon,E5071,2026-05-08T22:00:00,2026-05-08T21:59:00,0,-1,111,99,0.868,0-3 months,New Hire
2026-01-01,West,ATL1,Inbound,Manager C,Morning,E2593,2026-01-01T06:00:00,2026-01-01T05:56:00,0,-4,96,81,0.777,0-3 months,Experienced
2026-02-25,West,DAL1,Outbound,Manager A,Night,E5948,2026-02-25T08:00:00,2026-02-25T08:02:00,0,2,42,34,0.564,3-12 months,Experienced
2026-04-27,West,SEA1,Support,Manager A,Night,E8458,2026-04-27T08:00:00,2026-04-27T07:59:00,0,-1,62,46,0.584,1-3 years,Experienced
2026-01-06,Central,SEA1,Support,Manager B,Night,E7757,2026-01-06T22:00:00,2026-01-06T21:58:00,0,-2,88,66,0.749,3-12 months,New Hire
2026-05-28,West,SEA1,Support,Manager C,Afternoon,E4847,2026-05-28T06:00:00,2026-05-28T05:55:00,0,-5,74,55,0.659,3+ years,New Hire
2026-06-16,Central,ATL1,Support,Manager D,Afternoon,E8475,2026-06-16T06:00:00,2026-06-16T06:03:00,0,3,46,37,0.585,3+ years,New Hire
2026-04-06,Central,ATL1,Inbound,Manager C,Night,E6692,2026-04-06T14:00:00,2026-04-06T13:57:00,0,-3,92,73,0.711,1-3 years,New Hire
2026-06-22,Central,ATL1,Outbound,Manager D,Afternoon,E8385,2026-06-22T22:00:00,2026-06-22T22:17:00,1,17,57,47,0.693,3-12 months,New Hire
2026-03-29,East,ATL1,Support,Manager B,Afternoon,E7493,2026-03-29T08:00:00,2026-03-29T08:01:00,0,1,57,56,0.867,0-3 months,Experienced
2026-01-29,Central,ATL1,Support,Manager A,Morning,E9014,2026-01-29T06:00:00,2026-01-29T06:00:00,0,0,61,57,0.824,0-3 months,Experienced
2026-04-06,West,ATL1,Outbound,Manager B,Night,E8432,2026-04-06T22:00:00,2026-04-06T22:03:00,0,3,92,84,0.945,3-12 months,New Hire
2026-01-01,West,DAL1,Inbound,Manager C,Morning,E4129,2026-01-01T06:00:00,2026-01-01T05:58:00,0,-2,78,74,0.767,0-3 months,New Hire
2026-01-08,Central,SEA1,Inbound,Manager A,Morning,E1173,2026-01-08T14:00:00,2026-01-08T14:29:00,1,29,55,47,0.693,1-3 years,Experienced
2026-04-10,Central,SEA2,Outbound,Manager D,Afternoon,E6236,2026-04-10T14:00:00,2026-04-10T14:01:00,0,1,45,41,0.941,1-3 years,New Hire
2026-03-07,West,DAL1,Inbound,Manager D,Night,E7225,2026-03-07T22:00:00,2026-03-07T22:01:00,0,1,84,82,0.824,0-3 months,Experienced
2026-01-23,East,PHX1,Inbound,Manager A,Night,E6527,2026-01-23T22:00:00,2026-01-23T22:03:00,0,3,120,117,0.732,3-12 months,Experienced
2026-01-09,East,PHX1,Support,Manager D,Night,E1462,2026-01-09T14:00:00,2026-01-09T13:58:00,0,-2,52,39,0.601,3+ years,New Hire
2026-05-09,East,DAL1,Support,Manager D,Afternoon,E9046,2026-05-09T08:00:00,2026-05-09T08:00:00,0,0,46,37,0.597,3-12 months,Experienced
2026-03-17,Central,SEA1,Support,Manager C,Afternoon,E8966,2026-03-17T08:00:00,2026-03-17T08:02:00,0,2,59,58,0.581,3-12 months,New Hire
2026-04-10,Central,DAL1,Outbound,Manager B,Morning,E2902,2026-04-10T08:00:00,2026-04-10T08:02:00,0,2,114,109,0.641,0-3 months,New Hire
2026-02-05,East,ATL1,Inbound,Manager D,Night,E7034,2026-02-05T08:00:00,2026-02-05T08:03:00,0,3,95,71,0.76,0-3 months,Experienced
2026-05-02,Central,PHX1,Support,Manager D,Afternoon,E7575,2026-05-02T06:00:00,2026-05-02T06:06:00,1,6,73,70,0.816,3-12 months,New Hire
2026-01-31,West,SEA2,Support,Manager B,Morning,E4039,2026-01-31T06:00:00,2026-01-31T05:59:00,0,-1,109,91,0.655,3+ years,New Hire
2026-05-24,West,SEA2,Inbound,Manager C,Morning,E2847,2026-05-24T06:00:00,2026-05-24T06:26:00,1,26,41,34,0.754,1-3 years,New Hire
2026-03-19,Central,PHX1,Outbound,Manager B,Morning,E9870,2026-03-19T08:00:00,2026-03-19T07:59:00,0,-1,101,87,0.59,0-3 months,New Hire
2026-06-20,Central,ATL1,Inbound,Manager D,Morning,E6926,2026-06-20T08:00:00,2026-06-20T07:53:00,0,-7,112,88,0.801,3-12 months,Experienced
2026-04-15,West,DAL1,Outbound,Manager D,Morning,E3086,2026-04-15T06:00:00,2026-04-15T06:24:00,1,24,90,77,0.885,3+ years,Experienced
2026-06-15,East,SEA2,Support,Manager C,Night,E2390,2026-06-15T08:00:00,2026-06-15T07:53:00,0,-7,95,85,0.717,3-12 months,New Hire
2026-04-05,Central,DAL1,Outbound,Manager C,Afternoon,E9379,2026-04-05T14:00:00,2026-04-05T14:00:00,0,0,117,97,0.673,3+ years,Experienced
2026-06-26,East,DAL1,Inbound,Manager D,Afternoon,E5394,2026-06-26T08:00:00,2026-06-26T08:00:00,0,0,106,95,0.575,1-3 years,Experienced
2026-06-02,Central,PHX1,Inbound,Manager B,Afternoon,E5563,2026-06-02T08:00:00,2026-06-02T07:56:00,0,-4,64,61,0.757,1-3 years,Experienced
2026-06-21,West,ATL1,Support,Manager C,Morning,E8580,2026-06-21T08:00:00,2026-06-21T08:02:00,0,2,86,79,0.771,3-12 months,New Hire
2026-03-16,East,SEA2,Support,Manager C,Night,E5435,2026-03-16T08:00:00,2026-03-16T08:02:00,0,2,103,86,0.707,3+ years,Experienced
2026-02-07,Central,ATL1,Outbound,Manager A,Morning,E9110,2026-02-07T14:00:00,2026-02-07T14:00:00,0,0,90,67,0.626,3+ years,Experienced
2026-05-11,Central,SEA2,Inbound,Manager D,Afternoon,E2956,2026-05-11T22:00:00,2026-05-11T21:59:00,0,-1,116,90,0.725,3-12 months,New Hire
2026-02-01,East,SEA1,Inbound,Manager C,Morning,E7934,2026-02-01T14:00:00,2026-02-01T14:35:00,1,35,74,57,0.588,3-12 months,New Hire
2026-06-19,Central,SEA1,Outbound,Manager C,Morning,E6792,2026-06-19T06:00:00,2026-06-19T05:55:00,0,-5,69,55,0.791,3-12 months,New Hire
2026-01-06,Central,SEA2,Outbound,Manager B,Morning,E8966,2026-01-06T14:00:00,2026-01-06T13:52:00,0,-8,60,46,0.846,0-3 months,New Hire
2026-03-05,Central,SEA2,Outbound,Manager B,Morning,E8130,2026-03-05T22:00:00,2026-03-05T21:55:00,0,-5,75,58,0.646,3+ years,Experienced
2026-02-24,West,SEA1,Outbound,Manager D,Morning,E9868,2026-02-24T08:00:00,2026-02-24T08:03:00,0,3,89,85,0.85,1-3 years,New Hire
2026-06-22,West,DAL1,Outbound,Manager C,Night,E7110,2026-06-22T22:00:00,2026-06-22T22:33:00,1,33,118,99,0.727,3-12 months,New Hire
2026-06-03,West,SEA2,Inbound,Manager B,Afternoon,E7216,2026-06-03T22:00:00,2026-06-03T21:58:00,0,-2,75,60,0.666,3+ years,New Hire
2026-06-25,East,SEA1,Support,Manager A,Afternoon,E8296,2026-06-25T08:00:00,2026-06-25T07:57:00,0,-3,86,72,0.746,3+ years,New Hire
2026-04-22,East,PHX1,Outbound,Manager C,Morning,E9473,2026-04-22T14:00:00,2026-04-22T13:56:00,0,-4,101,79,0.638,3-12 months,New Hire
2026-04-08,Central,SEA1,Inbound,Manager B,Morning,E3441,2026-04-08T14:00:00,2026-04-08T14:04:00,1,4,72,55,0.923,1-3 years,New Hire
2026-04-22,East,SEA2,Outbound,Manager C,Morning,E3882,2026-04-22T14:00:00,2026-04-22T14:05:00,1,5,69,66,0.798,1-3 years,Experienced
2026-04-19,West,SEA2,Inbound,Manager A,Morning,E8578,2026-04-19T08:00:00,2026-04-19T08:07:00,1,7,74,70,0.621,1-3 years,New Hire
2026-02-09,Central,SEA2,Outbound,Manager B,Morning,E3211,2026-02-09T08:00:00,2026-02-09T08:00:00,0,0,42,36,0.908,3-12 months,New Hire
2026-05-01,West,SEA2,Support,Manager C,Morning,E5066,2026-05-01T08:00:00,2026-05-01T07:56:00,0,-4,99,80,0.62,3-12 months,New Hire
2026-01-18,East,SEA2,Outbound,Manager D,Morning,E8645,2026-01-18T22:00:00,2026-01-18T21:59:00,0,-1,90,79,0.84,1-3 years,Experienced
2026-03-06,Central,SEA2,Outbound,Manager B,Night,E2892,2026-03-06T22:00:00,2026-03-06T21:55:00,0,-5,49,44,0.697,3+ years,Experienced
2026-04-07,West,PHX1,Outbound,Manager D,Morning,E8371,2026-04-07T14:00:00,2026-04-07T13:52:00,0,-8,67,57,0.805,3-12 months,Experienced
2026-04-12,West,SEA2,Inbound,Manager D,Morning,E8590,2026-04-12T08:00:00,2026-04-12T07:58:00,0,-2,99,91,0.699,3-12 months,Experienced
2026-01-14,Central,SEA2,Inbound,Manager C,Night,E2279,2026-01-14T08:00:00,2026-01-14T07:57:00,0,-3,99,96,0.905,1-3 years,Experienced
2026-05-12,West,SEA1,Inbound,Manager C,Afternoon,E5417,2026-05-12T22:00:00,2026-05-12T21:56:00,0,-4,104,82,0.947,0-3 months,New Hire
2026-05-11,Central,ATL1,Inbound,Manager D,Afternoon,E1834,2026-05-11T08:00:00,2026-05-11T08:01:00,0,1,98,81,0.681,0-3 months,Experienced
2026-05-05,East,ATL1,Support,Manager A,Morning,E5376,2026-05-05T22:00:00,2026-05-05T21:54:00,0,-6,88,73,0.836,3-12 months,New Hire
2026-02-20,Central,ATL1,Outbound,Manager D,Afternoon,E4172,2026-02-20T06:00:00,2026-02-20T05:52:00,0,-8,78,58,0.603,3+ years,New Hire
2026-04-20,West,SEA2,Inbound,Manager B,Morning,E9085,2026-04-20T14:00:00,2026-04-20T13:56:00,0,-4,101,95,0.638,0-3 months,New Hire
2026-06-21,East,PHX1,Support,Manager C,Night,E6416,2026-06-21T22:00:00,2026-06-21T21:56:00,0,-4,113,100,0.906,1-3 years,New Hire
2026-06-20,East,ATL1,Inbound,Manager A,Morning,E7630,2026-06-20T14:00:00,2026-06-20T13:56:00,0,-4,82,80,0.67,0-3 months,Experienced
2026-03-07,East,SEA2,Inbound,Manager B,Night,E9883,2026-03-07T06:00:00,2026-03-07T05:55:00,0,-5,99,96,0.92,1-3 years,Experienced
2026-04-13,Central,ATL1,Outbound,Manager A,Afternoon,E1932,2026-04-13T22:00:00,2026-04-13T22:01:00,0,1,101,99,0.815,3+ years,Experienced
2026-04-21,Central,DAL1,Inbound,Manager C,Afternoon,E7493,2026-04-21T08:00:00,2026-04-21T07:53:00,0,-7,79,63,0.902,3-12 months,Experienced
2026-04-21,West,PHX1,Support,Manager B,Morning,E2345,2026-04-21T08:00:00,2026-04-21T08:01:00,0,1,81,72,0.891,0-3 months,New Hire
2026-02-08,Central,DAL1,Support,Manager B,Morning,E6853,2026-02-08T22:00:00,2026-02-08T21:52:00,0,-8,100,79,0.603,0-3 months,New Hire
2026-02-12,West,PHX1,Inbound,Manager A,Morning,E7403,2026-02-12T14:00:00,2026-02-12T14:01:00,0,1,40,38,0.627,3+ years,New Hire
2026-03-10,East,ATL1,Inbound,Manager C,Night,E9435,2026-03-10T14:00:00,2026-03-10T14:30:00,1,30,117,112,0.613,0-3 months,Experienced
2026-06-05,East,PHX1,Outbound,Manager C,Morning,E6020,2026-06-05T08:00:00,2026-06-05T08:03:00,0,3,100,95,0.694,1-3 years,Experienced
2026-04-18,West,PHX1,Outbound,Manager B,Night,E3419,2026-04-18T08:00:00,2026-04-18T07:54:00,0,-6,59,44,0.573,0-3 months,Experienced
2026-02-02,East,SEA1,Outbound,Manager C,Afternoon,E5956,2026-02-02T08:00:00,2026-02-02T08:03:00,0,3,101,86,0.599,3-12 months,Experienced
2026-06-17,Central,PHX1,Outbound,Manager B,Morning,E4056,2026-06-17T06:00:00,2026-06-17T05:52:00,0,-8,44,42,0.871,3+ years,Experienced
2026-06-18,East,PHX1,Inbound,Manager C,Afternoon,E4014,2026-06-18T22:00:00,2026-06-18T22:03:00,0,3,94,85,0.933,0-3 months,New Hire
2026-03-06,Central,SEA1,Outbound,Manager B,Afternoon,E4313,2026-03-06T22:00:00,2026-03-06T22:09:00,1,9,70,61,0.748,3-12 months,Experienced
2026-01-10,West,PHX1,Outbound,Manager C,Night,E4458,2026-01-10T06:00:00,2026-01-10T05:53:00,0,-7,101,95,0.938,3-12 months,Experienced
2026-06-24,East,ATL1,Support,Manager B,Afternoon,E5754,2026-06-24T14:00:00,2026-06-24T14:03:00,0,3,45,38,0.838,3+ years,New Hire
2026-03-14,West,SEA1,Support,Manager A,Afternoon,E6163,2026-03-14T14:00:00,2026-03-14T13:58:00,0,-2,99,96,0.794,3-12 months,Experienced
2026-03-09,Central,SEA1,Support,Manager C,Morning,E4915,2026-03-09T14:00:00,2026-03-09T13:52:00,0,-8,107,86,0.639,3+ years,New Hire
2026-04-21,East,SEA1,Support,Manager D,Afternoon,E4496,2026-04-21T06:00:00,2026-04-21T06:20:00,1,20,116,106,0.749,1-3 years,New Hire
2026-03-02,East,ATL1,Outbound,Manager B,Night,E5023,2026-03-02T22:00:00,2026-03-02T21:55:00,0,-5,41,37,0.582,3+ years,New Hire
2026-01-26,West,PHX1,Support,Manager C,Morning,E6921,2026-01-26T08:00:00,2026-01-26T07:58:00,0,-2,60,58,0.632,0-3 months,Experienced
2026-03-21,Central,SEA1,Inbound,Manager A,Morning,E6530,2026-03-21T06:00:00,2026-03-21T05:53:00,0,-7,74,73,0.595,0-3 months,Experienced
2026-05-11,West,DAL1,Support,Manager C,Night,E9934,2026-05-11T06:00:00,2026-05-11T05:57:00,0,-3,51,42,0.705,1-3 years,New Hire
2026-06-08,East,SEA1,Inbound,Manager C,Morning,E6757,2026-06-08T06:00:00,2026-06-08T06:35:00,1,35,64,55,0.92,0-3 months,Experienced
2026-04-10,East,SEA1,Outbound,Manager B,Night,E4715,2026-04-10T22:00:00,2026-04-10T22:31:00,1,31,115,107,0.577,3+ years,Experienced
2026-04-10,Central,PHX1,Inbound,Manager A,Morning,E6549,2026-04-10T14:00:00,2026-04-10T13:52:00,0,-8,113,94,0.945,3+ years,New Hire
2026-03-22,Central,SEA1,Inbound,Manager A,Morning,E2962,2026-03-22T22:00:00,2026-03-22T21:59:00,0,-1,103,91,0.771,0-3 months,Experienced
2026-03-04,East,ATL1,Outbound,Manager A,Afternoon,E5231,2026-03-04T14:00:00,2026-03-04T13:52:00,0,-8,78,71,0.949,3+ years,New Hire
2026-03-13,Central,DAL1,Support,Manager C,Morning,E6369,2026-03-13T14:00:00,2026-03-13T14:20:00,1,20,78,66,0.56,3-12 months,New Hire
2026-02-05,West,PHX1,Inbound,Manager C,Morning,E4793,2026-02-05T06:00:00,2026-02-05T05:57:00,0,-3,55,43,0.635,0-3 months,Experienced
2026-03-21,West,ATL1,Support,Manager C,Night,E6110,2026-03-21T06:00:00,2026-03-21T06:02:00,0,2,78,60,0.711,3+ years,New Hire
2026-06-18,Central,PHX1,Inbound,Manager B,Night,E7651,2026-06-18T14:00:00,2026-06-18T14:01:00,1,1,53,51,0.567,0-3 months,Experienced
2026-02-10,West,SEA1,Inbound,Manager B,Afternoon,E3075,2026-02-10T08:00:00,2026-02-10T08:01:00,0,1,53,48,0.557,3-12 months,New Hire
2026-04-15,Central,ATL1,Support,Manager B,Afternoon,E4153,2026-04-15T06:00:00,2026-04-15T05:55:00,0,-5,47,40,0.795,1-3 years,Experienced
2026-02-04,East,ATL1,Support,Manager C,Afternoon,E9153,2026-02-04T22:00:00,2026-02-04T22:01:00,0,1,55,50,0.652,0-3 months,New Hire
2026-04-14,East,PHX1,Inbound,Manager B,Night,E1658,2026-04-14T08:00:00,2026-04-14T08:01:00,0,1,55,54,0.65,3-12 months,New Hire
2026-01-12,East,DAL1,Inbound,Manager C,Morning,E1225,2026-01-12T06:00:00,2026-01-12T06:01:00,0,1,40,36,0.837,3+ years,New Hire
2026-03-29,Central,DAL1,Inbound,Manager A,Morning,E8264,2026-03-29T08:00:00,2026-03-29T07:57:00,0,-3,92,77,0.758,3-12 months,New Hire
2026-02-22,Central,PHX1,Support,Manager B,Morning,E3598,2026-02-22T22:00:00,2026-02-22T21:56:00,0,-4,95,72,0.551,0-3 months,New Hire
2026-04-28,East,SEA2,Inbound,Manager C,Afternoon,E2069,2026-04-28T14:00:00,2026-04-28T14:18:00,1,18,62,53,0.556,3+ years,Experienced
2026-03-19,West,DAL1,Support,Manager C,Morning,E1280,2026-03-19T08:00:00,2026-03-19T07:58:00,0,-2,74,58,0.638,3-12 months,Experienced
2026-04-09,East,ATL1,Support,Manager B,Night,E9462,2026-04-09T08:00:00,2026-04-09T08:24:00,1,24,106,86,0.59,1-3 years,Experienced
2026-01-06,East,ATL1,Inbound,Manager C,Morning,E3997,2026-01-06T06:00:00,2026-01-06T05:55:00,0,-5,111,106,0.78,3+ years,New Hire
2026-02-08,Central,PHX1,Support,Manager D,Night,E7960,2026-02-08T06:00:00,2026-02-08T05:52:00,0,-8,101,80,0.593,1-3 years,Experienced
2026-05-31,West,DAL1,Support,Manager C,Night,E6507,2026-05-31T08:00:00,2026-05-31T08:31:00,1,31,119,95,0.648,1-3 years,Experienced
2026-03-03,West,DAL1,Outbound,Manager A,Morning,E4358,2026-03-03T14:00:00,2026-03-03T13:53:00,0,-7,112,109,0.643,3+ years,Experienced
2026-05-17,Central,SEA1,Support,Manager D,Night,E1191,2026-05-17T06:00:00,2026-05-17T05:55:00,0,-5,67,53,0.589,3+ years,New Hire
2026-03-13,East,SEA2,Outbound,Manager B,Morning,E4951,2026-03-13T22:00:00,2026-03-13T21:53:00,0,-7,72,68,0.765,0-3 months,Experienced
2026-06-26,West,ATL1,Support,Manager A,Morning,E2453,2026-06-26T14:00:00,2026-06-26T13:59:00,0,-1,67,63,0.905,3-12 months,Experienced
2026-01-01,West,PHX1,Outbound,Manager B,Afternoon,E3819,2026-01-01T22:00:00,2026-01-01T22:07:00,1,7,120,107,0.817,3-12 months,New Hire
2026-01-12,West,SEA2,Inbound,Manager B,Morning,E4345,2026-01-12T08:00:00,2026-01-12T07:52:00,0,-8,97,78,0.604,1-3 years,Experienced
